,mu,variance,a,b
TRUB1,37.277268640091,64.61143105432042,21.506949073721117,0.5769454109250589
ATRNL1,14.994204467833702,39.5188863165415,5.689081565264105,0.3794186999029258
GFRA1,4.55305044818226,10.6771582421299,1.9415529781974425,0.426429050214583
CCDC172,0.025627556019769304,0.15798343362112902,0.004157218339243488,0.16221673014924157
PNLIPRP3,0.0317950097690434,0.0619157828821949,0.016327382117367617,0.5135202736520138
PNLIP,0.027983837653085503,0.025550654271408704,0.03064873257161688,1.095229787692738
PNLIPRP1,0.0162269641421958,0.32858521640336597,0.0008013579191246016,0.04938434029325238
C10orf82,0.0663079453929084,0.39086205950484304,0.011248837064919687,0.169645387114087
HSPA12A,26.6874682421034,49.1085477337011,14.502993756512792,0.5434383518490596
ENO4,5.945484253044871,3.1805857352841804,11.113922385760233,1.8693048224067605
KIAA1598,28.27246728465,52.5957144810374,15.197671792248244,0.5375431736903815
VAX1,1.7349504914341798,0.16995723930864398,17.710650161017362,10.208158819781092
KCNK18,0.0196627020112853,0.00849211429473,0.045527160488705525,2.315407132884151
SLC18A2,70.8357700486392,178.132159996898,28.16844705903229,0.3976585140486296
PDZD8,196.57352632193098,1333.85070834739,28.969622318913327,0.14737295942623221
EMX2,1.03199571381501,3.67653008596142,0.2896794337136639,0.2806982915101431
RAB11FIP2,57.79839076518769,155.57767053691398,21.47257998860894,0.371508267000783
FAM204A,58.5048269289323,151.286237528425,22.62475972635127,0.3867161209421967
PRLHR,0.0009999999999999998,0.0816985178569817,1.2240124132368736e-05,0.012240124132368737
CACUL1,98.89162522650858,356.98108194872293,27.395159111946924,0.27702203345530074
NANOS1,28.8932173051691,80.02639613448041,10.4317830936789,0.36104608855077613
EIF3A,87.3052535319393,295.834930394128,25.76506866218085,0.29511475678557064
SFXN4,42.6104560562446,82.3648062093969,22.044014293012527,0.5173381449828899
PRDX3,32.61524753303189,54.235425170540985,19.613644924807218,0.6013642823021048
GRK5,105.169650049057,400.17817877983697,27.63932637498026,0.26280705852009334
RGS10,175.915702596975,1670.7899572190302,18.521977754580487,0.10528893942466615
TIAL1,85.320532320014,317.310914351351,22.941515422662167,0.2688862199852998
BAG3,48.39297339332289,126.157445300601,18.563152323406324,0.38359189406550515
INPP5F,58.883870682545,245.68506570789998,14.11282454864814,0.23967216123976065
MCMBP,84.58147429187201,295.65694010558207,24.19705010419113,0.2860797864635517
SEC23IP,38.33197278790271,81.46177137710501,18.037173915732875,0.470551672765073
PPAPDC1A,3.7199934640812504,6.411442573310361,2.1583834237888513,0.5802116172056019
WDR11,49.70014671216559,144.134804951238,17.13746089326892,0.3448171087405264
FGFR2,9.44819926779721,27.5111977753779,3.2448049020932728,0.3434310401509746
ATE1,107.049516540296,401.648373474048,28.531421383314907,0.2665254576145143
NSMCE4A,47.3963975987563,150.661216962748,14.910396654334965,0.3145892390506535
TACC2,8.185631726875231,12.633898742407503,5.303554202402769,0.6479101893858764
BTBD16,0.0181156058131941,1.1585248463134403,0.00028326986255264455,0.015636786617775223
PLEKHA1,40.392134174278596,92.15263318205159,17.704589080268345,0.43831774285257974
ARMS2,0.0126956209477004,0.010293104231888502,0.01565890985037828,1.2334103164299837
HTRA1,7.227053284727832,9.624975910996502,5.426538171448554,0.7508645581617454
DMBT1,0.013791525950412704,0.0007963955807247003,0.23883380652090525,17.31743154308159
C10orf120,0.0041694831694351,0.0058983729596035,0.002947353451411997,0.7068870005323267
FAM24B,28.3139118537825,60.2177853901857,13.312970566241093,0.4701918489748562
FAM24A,0.07830230408936291,0.15277760419971403,0.04013186918213589,0.512524754524914
C10orf88,40.0897498383157,104.30142199198302,15.40907124183089,0.3843643650553215
PSTK,23.7729241598896,33.9805589794857,16.631625261169155,0.6996036814533122
IKZF5,73.1585635327233,219.85815203069203,24.34376605432558,0.332753472441224
ACADSB,72.2339085514314,218.145957392405,23.918561714305763,0.33112650545935035
HMX3,4.25165922728968,6.679576270696639,2.7062504345222775,0.6365163080690831
HMX2,7.61715266019084,7.29918794784243,7.948968441866583,1.0435616557102625
BUB3,42.8309120096626,99.324978430103,18.469543639220877,0.43121994775768896
GPR26,0.0120105879928473,0.531853532957091,0.00027122922946826774,0.022582510500717672
CPXM2,0.0009999999999999998,0.036898842004060295,2.710112149020723e-05,0.027101121490207235
CHST15,147.107716528469,1200.14387117798,18.031738345652983,0.12257506792421316
OAT,40.014157635474,87.20406078649852,18.360759772375875,0.45885658620233943
NKX1-2,0.07086128332588991,1.5393928445678302,0.0032618843801380214,0.04603196875699622
LHPP,21.7068494043284,40.85997930361821,11.53175598942283,0.5312496426645578
FAM53B,157.52283340704997,1078.1846991678997,23.014093099016574,0.14610004531563087
METTL10,70.3842160610148,254.80723674105403,19.441904138531264,0.27622534179648217
FAM175B,52.9116865077085,125.42400382300099,22.32145748624719,0.42186252148653897
ZRANB1,0.0009999999999999998,0.7959032182195879,1.2564341707738919e-06,0.001256434170773892
CTBP2,147.192670330481,921.830311358275,23.502896283692678,0.15967436578821032
TEX36,0.001,0.0149824122773931,6.674492608302442e-05,0.06674492608302442
C10orf137,67.7239750320328,185.72861305319,24.694831446492756,0.3646394269505347
MMP21,0.641329928838382,0.014850748790330198,27.695847760326906,43.18502305122639
UROS,55.688217407153495,146.151962438723,21.21885677235858,0.3810295563462027
BCCIP,55.2156940062281,145.285125760091,20.984755656431375,0.38005056413968796
DHX32,78.3132517260515,285.57079967171,21.476164240035462,0.2742341017221642
FANK1,78.5979448088716,294.655489770062,20.965626443950597,0.26674522463574823
ADAM12,6.395378383814829,7.215650819740369,5.668354205870186,0.886320381013801
C10orf90,0.0143915668096661,0.010221210337849998,0.020263470605835252,1.4080100432306848
DOCK1,20.3028411443441,34.560165501468,11.927181266390711,0.5874636550418633
FAM196A,6.73666213022631,16.981631520393,2.672453268246101,0.3967028799403842
NPS,0.0580196545813027,9.999999999999999e-05,33.66280317733679,580.196545813027
FOXI2,4.2933198527658,5.35556465832702,3.4417650675719695,0.801655871354367
CLRN3,0.530627935468469,0.0001,2815.660058995297,5306.27935468469
PTPRE,153.66454918308702,1463.6009037229203,16.133355490269356,0.10499074494434571
MKI67,36.21312115196059,98.78045328098119,13.275806093299897,0.3666020953452431
MGMT,33.0767528899196,60.60407281771061,18.052773202745524,0.5457843235950542
EBF3,11.667176331374398,33.60114081966499,4.05114231918332,0.3472256014755966
GLRX3,62.667728377563904,215.36012759367503,18.235706970854658,0.2909903939869527
TCERG1L,1.2490488977206,0.335396261518926,4.651581809026843,3.7240990464949406
PPP2R2D,1.18031210929217,39.12690874574431,0.035605590116884925,0.03016624995759596
BNIP3,50.2432394531819,116.93719750837201,21.58751162622179,0.42966002712340345
JAKMIP3,0.015495045052773201,0.08922326220054072,0.0026909621467081507,0.17366597757820265
DPYSL4,2.74441308082191,8.92096703810554,0.8442810208819989,0.30763627632511853
STK32C,98.24130794143498,359.76662621164496,26.82670899097272,0.2730695422638819
LRRC27,62.767063959781,194.442114544843,20.26157927439453,0.3228059111921734
PWWP2B,54.9595320946113,233.546414071742,12.933404180338822,0.2353259514304876
C10orf91,1.3958963076825497,9.999999999999999e-05,19485.26501801776,13958.9630768255
INPP5A,116.110516889843,740.2149543982589,18.21315828911633,0.15686053922570697
NKX6-2,0.64656722591461,0.859856342185045,0.4861849091728258,0.7519479640884776
TTC40,2.64823979992847,3.54348733213824,1.9791728826904642,0.7473541039387455
GPR123,0.36468738454187094,0.03444650361103589,3.860969169636747,10.587065342243712
KNDC1,5.537091734807631,4.98156867181708,6.154564334951069,1.111515689050597
UTF1,1.4449866684079902,1.3920440739101103,1.4999427898944901,1.038032268870029
VENTX,23.487282671531297,21.991003816439996,25.085369085335298,1.0680404981773828
ADAM8,144.541652668975,1960.9599558956295,10.654113202804522,0.07370964013538892
TUBGCP2,48.9105334774029,114.861280639399,20.827212370672267,0.4258226375775399
ZNF511,47.6993876608934,101.46517564756199,22.423768240713223,0.4701059980083868
PRAP1,48.3300451539198,106.20461816084999,21.99333046932384,0.45506538219197334
CALY,2.2711605550177305,0.5619504551740081,9.179048115676348,4.041567248690038
FUOM,19.023134156016496,20.914783243350897,17.302576312037473,0.9095544493421522
ECHS1,33.9100255580738,68.0487602785743,16.898027659017767,0.49831951999205837
PAOX,71.77364376578022,223.47443482981305,23.05165663956243,0.3211716088260361
MTG1,30.5843372764386,44.4634032422373,21.037563893678335,0.6878541687377069
SPRN,1.708200906731,0.9417330389551881,3.098489929793639,1.8138908120141721
CYP2E1,6.71677485444215,5.87595827148177,7.677907561771957,1.1430943761192414
SYCE1,0.7337752376626591,0.011825766190554601,45.52991245818304,62.04885381961426
FRG2B,0.0117426851386109,0.0676957376103975,0.0020369178198211173,0.17346269577846096
SCGB1C1,0.395297475061141,1.28055896883104,0.12202491067815147,0.3086913486084822
ODF3,0.0086508626877337,0.0221574439013208,0.0033775297175664787,0.39042692497657744
BET1L,120.016596256788,767.3913171621462,18.770063010787712,0.15639556191568046
RIC8A,119.54739345040801,762.661636936199,18.739082430053088,0.15675023845523361
PSMD13,75.4476821978885,198.771646356569,28.637649550994226,0.3795696397389884
NLRP6,83.9729342510386,668.070728467977,10.554950825191336,0.12569467673520995
ATHL1,63.6210458301435,189.44624445308804,21.365625294955496,0.33582637657352865
IFITM5,0.0429779587691939,0.0084747973497008,0.21795269712634982,5.071266839284507
IFITM2,93.33317014783188,496.11098690926696,17.558733589258917,0.188129617385195
IFITM1,214.089941601794,3777.3826102094704,12.133931831840004,0.056676795467621936
IFITM3,218.96303051404502,4425.18125813304,10.834541216538158,0.04948114387667463
B4GALNT4,0.7182702248790169,9.999999999999998e-05,5159.121159477536,7182.70224879017
PKP3,1.8298245367355899,0.3947483543178039,8.482005811084399,4.635420304405969
ANO9,0.5981530211949578,0.017507167160298296,20.43660367715136,34.166179811855194
PTDSS2,79.4537910924426,317.48388019055704,19.884174639583094,0.25026086692890875
RNH1,66.6261902962809,194.06573285291202,22.873946719695837,0.3433176445775659
HRAS,46.5055854361144,204.901237602074,10.555180154430872,0.22696585916396475
LRRC56,46.555317471273305,209.327653546879,10.354091053553303,0.2224040478285265
C11orf35,41.9592994221158,84.38778855282801,20.863004448713767,0.49722003789504043
RASSF7,41.940441319871596,84.13700809888479,20.906384216066602,0.4984779262721074
PHRF1,55.5609903832887,314.209116521713,9.82474247260924,0.17682806596558198
IRF7,37.169787847764,66.40202697492032,20.806490277316453,0.5597688736490353
CDHR5,0.379852466901897,0.0001,1442.8789661145674,3798.5246690189697
SCT,0.0312683170355584,0.031159486871101597,0.03137752730912113,1.003492681535707
DRD4,8.42349691412647,5.62078946571249,12.623724958056917,1.4986323479131964
DEAF1,58.265506107129305,226.63123200371703,14.97970589448255,0.25709389474692385
TMEM80,58.4528620581648,211.404093217895,16.162114133093905,0.27649825113800997
EPS8L2,17.0587617353511,5.34549858737959,54.43857989795678,3.1912386574427014
TALDO1,166.90799372530003,1106.39458087049,25.1793337124685,0.15085756619847143
PDDC1,52.0157577916943,159.713273004196,16.940602416764218,0.32568212280220277
CEND1,0.292308623278532,0.030079042186994295,2.840659975533913,9.718016333808716
SLC25A22,38.93111664591561,108.832333943412,13.926301020852392,0.357716454616861
PIDD,34.73335230784,90.1833266470681,13.377259493451556,0.385141617627045
RPLP2,48.86712247383501,111.91350558745201,21.33786843989755,0.4366508065074328
PNPLA2,92.28931995531681,496.61346698285206,17.150800661048,0.18583732840757525
EFCAB4A,38.901482872411194,84.38204700695279,17.934210218292154,0.46101610771786383
CD151,30.6356984227671,65.0990628619091,14.417197062292866,0.4706012202933373
POLR2L,53.92124636441271,134.42180490423803,21.62968137173126,0.4011346700992905
TSPAN4,69.3911511804529,239.279990919413,20.12342044834896,0.2899998069785246
CHID1,56.9782451288249,151.19236363267,21.472780370363513,0.37685927886712994
AP2A2,25.6911357782939,54.67817418111889,12.071260013042858,0.46986089354763777
MUC2,0.001,0.025354450441066,3.9440807534929796e-05,0.039440807534929796
MUC5B,3.87984018120811,3.2085776403550295,4.691536724057999,1.2092087573043129
TOLLIP,82.1334793491908,256.35941113185595,26.31426090510973,0.3203841005351125
BRSK2,7.65461400927499,4.54758724391412,12.884440141176421,1.6832253233885501
MOB2,97.20122736620698,499.7211018852369,18.90670329080251,0.19451095220815723
DUSP8,8.926098552323719,12.228614588324296,6.5154752233232,0.7299353894795432
KRTAP5-1,0.001,0.782242070343381,1.2783766533562043e-06,0.0012783766533562043
KRTAP5-2,0.008570510429615501,0.006332311546755501,0.01159981603586508,1.3534568484721492
KRTAP5-3,0.14345611416305,0.19248260346576598,0.1069169697427863,0.7452939204896218
KRTAP5-4,0.0048008466534041,0.010710182690009,0.002151982767857154,0.44825067810305164
KRTAP5-5,0.0009999999999999998,0.016836711917462898,5.939401974104029e-05,0.0593940197410403
KRTAP5-6,0.001,0.0425240308609296,2.351611500025469e-05,0.02351611500025469
IFITM10,14.7010050748809,37.55287653516041,5.755073116950796,0.39147480649362476
CTSD,100.996815691832,582.564232693389,17.50941133603453,0.1733659741259603
SYT8,1.7204284284455302,0.3354629228219651,8.823252216682093,5.1285203562081465
TNNI2,9.01440471037724,9.999999999999999e-05,812594.9228247138,90144.0471037724
LSP1,82.527544621874,323.322299584756,21.065035198817196,0.25524853908271844
TNNT3,0.7080018511050459,9.999999999999998e-05,5012.666211681716,7080.01851105046
MRPL23,38.15908814262501,76.63503696493161,19.00065643007319,0.4979326644037074
INS-IGF2,1.30258905394625,0.120388686385434,14.093834681677174,10.819862671944994
IGF2,2.0580241241888,0.613812061772665,6.900260779351952,3.3528570915424956
INS,0.9915490577691282,0.00010000000000000002,9831.695339628457,9915.49057769128
TH,0.10830839072296501,0.6954316317301461,0.016868239760411723,0.15574268667289035
ASCL2,42.1794361418921,125.93059206259998,14.127661945427539,0.3349419346883141
C11orf21,216.566942325096,3461.75576775715,13.548396725407487,0.06255985599625602
TSPAN32,203.499409488159,3060.01522269522,13.533269166404432,0.0665027441624684
CD81,17.2231600008735,34.846720813915,8.512629983170054,0.4942548279606253
TSSC4,46.006479933973,107.66171453921199,19.65969244474705,0.4273244219719049
TRPM5,0.0271948780839819,0.012533118583587702,0.05900856910195563,2.169841281131257
KCNQ1,44.89744703813971,178.65170156863502,11.283300034890127,0.2513127311070746
CDKN1C,57.5745100194774,216.90382437258404,15.282460849048485,0.2654379662784528
SLC22A18AS,33.9690834634622,98.00194967496832,11.774241585750719,0.34661640483810285
SLC22A18,30.7358972626829,82.12517871066241,11.503115066214734,0.37425668650255767
PHLDA2,10.7530313205295,8.02086344488852,14.415864747575874,1.3406326381709088
NAP1L4,123.57529035308598,968.1887266234248,15.77259883938834,0.12763553938916122
CARS,48.0373328337979,110.35481619835501,20.91059933113708,0.43529892476513377
OSBPL5,38.8858630444972,138.55842937736503,10.91316025672569,0.2806459572271221
MRGPRG,0.05387436787299759,0.005177951870331099,0.5605396856517094,10.404571000686541
MRGPRE,0.432843488375636,0.751150139892259,0.2494221534140463,0.5762409741915522
ZNF195,46.7987486563344,88.3083794214385,24.800850045574133,0.5299468630603489
ART5,7.60178407964509,4.78404785985178,12.079126899732962,1.588985792437413
ART1,0.023021742089828198,0.008223529142491198,0.06444928930962739,2.799496626195952
CHRNA10,0.0156273309615857,0.175459165180407,0.0013918536129579493,0.08906534432394962
NUP98,54.474093175467104,142.35554030437203,20.845179758685767,0.38266226280336835
PGAP2,84.5068873003934,332.33922185939696,21.488327382022682,0.2542790069363098
RHOG,187.251563865671,2066.46118532563,16.967726478063152,0.09061460490784111
STIM1,202.949848124085,1931.2137855089097,21.327851511134078,0.10508927061671944
RRM1,41.7251138959977,106.266143269135,16.38325317993967,0.3926472968000972
TRIM21,72.6155135091708,246.593761807407,21.383399010388835,0.29447425180968073
C11orf40,0.0027445337726137004,0.00010000000000000002,0.07532465629017189,27.445337726136998
TRIM68,27.300617461211097,44.23584383350959,16.848863934156167,0.6171605443757874
MMP26,0.0009999999999999998,0.006674552143333298,0.0001498227863870722,0.14982278638707222
HBB,0.141309921106215,0.0001,199.68493803044703,1413.0992110621498
HBD,0.001,0.0424504389294631,2.3556882454422428e-05,0.023556882454422428
HBG1,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
HBG2,0.001,0.0255805790371397,3.9092156535945845e-05,0.039092156535945846
HBE1,0.146764281491803,0.029696383731153703,0.7253325696760983,4.942160056270974
UBQLN3,0.11413930461134998,9.999999999999999e-05,130.2778085716254,1141.3930461134998
UBQLNL,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
TRIM6,9.06075931288955,10.645175111271001,7.7121661661714604,0.8511611333942373
TRIM6-TRIM34,9.06920174633796,10.8311769284967,7.593858069050614,0.8373237558770734
TRIM34,25.074263695728703,53.8844409318657,11.667908008508858,0.46533402336741153
TRIM5,26.807940970463296,57.19798793698939,12.56452761708232,0.4686867831783792
TRIM22,45.1629912503519,254.07384879680603,8.027964264478854,0.17775537098456254
C11orf42,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
FAM160A2,45.65884269312689,117.34843554569999,17.76529790432386,0.38908778358059654
CNGA4,46.1811728024084,123.75766737567,17.232877498668667,0.37315807401430817
CCKBR,8.00592382686625,3.8127577189537196,16.810618729577538,2.099772505099852
PRKCDBP,4.54361393018503,2.7618101651847997,7.474962546960602,1.645157942954057
SMPD1,73.01490921308128,259.3693664753669,20.554381729196304,0.28150937871074966
APBB1,27.633687871784105,39.40581523191071,19.378376031586583,0.7012591341951588
HPX,0.613685062227398,0.00010000000000000002,3766.093556010454,6136.85062227398
TRIM3,24.679077918625797,32.04011929365489,19.00919535696669,0.7702554941333553
ARFIP2,34.760136488687,63.66143823335149,18.979575740705656,0.5460155700735735
TIMM10B,34.760136488687,63.66143823335149,18.979575740705656,0.5460155700735735
DNHD1,0.889414391849006,0.0001,7910.579604281371,8894.14391849006
RRP8,112.00165794517099,652.1997957074859,19.233939453874473,0.17172906014739717
ILK,113.14936278880198,672.1325840127469,19.047995297411624,0.16834381412262572
TAF10,55.49580755016991,137.89068926797802,22.334971795377815,0.40246232609889165
TPP1,55.803215918497905,181.35979406381404,17.170282547579387,0.3076934234875826
DCHS1,13.044681749167198,43.80133285591969,3.884898263182838,0.29781472157654276
MRPL17,30.635242357280298,53.4308522997794,17.565096454453823,0.5733624121396765
ZNF215,13.7470509604379,29.9546874652669,6.308909426212661,0.45892820535610324
ZNF214,7.56204000325478,8.54797636817349,6.6898230116474435,0.8846585060073835
NLRP14,7.56083642674452,8.22584116584551,6.949592913287292,0.9191566277911911
RBMXL2,0.220999344886474,0.0356453089947463,1.370186198903458,6.199955930219224
SYT9,3.31478778477533,2.4608263380312,4.465092838240107,1.3470222313319953
OLFML1,0.001,0.0716190567645613,1.396276417444836e-05,0.01396276417444836
PPFIBP2,64.17200341318461,164.79445332110504,24.988984392804095,0.3894063308559559
CYB5R2,5.6683971262929695,3.2456510765356197,9.899624212120319,1.7464591826498395
OVCH2,0.15264772839130197,0.026483379553659796,0.8798472617821407,5.76390668275595
NLRP10,0.0054304103140154995,0.004212664992403599,0.007000166457988468,1.2890676860865449
EIF3F,51.881496361575806,138.291191811562,19.463927018460776,0.37516124983773685
TUB,6.87623482698021,21.2426067336202,2.2258381934333147,0.3237001425111046
RIC3,4.27253776437608,1.0354281597081199,17.629981159837865,4.126348819391273
LMO1,3.932927715867391,3.835384199236781,4.032952010731003,1.025432528154551
STK33,4.11467830752035,3.0959861576574106,5.468557258404902,1.3290364032614852
TRIM66,0.0117421029193693,0.0001,1.3787698096906105,117.421029193693
RPL27A,77.82669194723742,231.66931293029805,26.144999105999624,0.3359387178337815
ST5,50.1905639859999,166.383420880681,15.140286814028629,0.301656040730123
AKIP1,43.4614229617853,104.853023859245,18.014695393037563,0.41449851765961504
C11orf16,0.0013727823984108,0.0009652078759496001,0.0019524618067713656,1.422266055444498
ASCL3,0.07250600686509769,0.11482382793176298,0.04578423421526909,0.6314543607463274
TMEM9B,81.6410619245721,252.54996678637502,26.391858518080017,0.32326696757647966
NRIP3,19.258271902748497,28.623708895111196,12.957127185692457,0.672808404156099
SCUBE2,3.0099831443984204,1.06719719995768,8.48952614373602,2.820456373496653
DENND5A,71.8654439757776,276.727781762695,18.663258184407784,0.2596972501929895
TMEM41B,55.91919738451791,137.911686293058,22.673616139273282,0.4054710582371632
IPO7,52.4718246346497,139.182840118389,19.781837891420228,0.3769992377653534
ZNF143,77.0908272316995,237.414867333697,25.03211239469094,0.3247093499133943
WEE1,121.79227853691302,663.2257214614681,22.365476234134245,0.18363624117070507
SWAP70,64.27589619024772,204.79214935799604,20.173580110424247,0.3138591805972375
SBF2,59.6989240346042,232.201523009874,15.34857086504937,0.2570996230376387
ADM,160.222302594089,1180.7255629126603,21.741873856974124,0.13569817375584411
AMPD3,78.2385392714288,374.856094137317,16.329650559407924,0.20871619934973906
RNF141,59.1105263155038,157.684136770867,22.158565806610753,0.3748666639904185
LYVE1,0.001,0.311652992992752,3.208696924092292e-06,0.003208696924092292
MRVI1,0.001,3.1205331972462003,3.204580553356963e-07,0.0003204580553356963
CTR9,74.32796613865898,187.55832109175398,29.455619554234367,0.39629255426261556
EIF4G2,143.409126655434,763.409028865808,26.93991927057681,0.1878535899274024
ZBED5,91.9808997802113,332.22224034569194,25.466344202524684,0.2768655695190698
CSNK2A3,0.0102766823695822,0.0186772013637622,0.005654498148217656,0.5502260306258293
GALNT18,6.71279643073659,4.06425330666995,11.087309899350542,1.6516678278197003
USP47,133.93498834589,1025.12972808317,17.498840011942672,0.1306517455076902
DKK3,1.6343959535294201,0.18849084927688603,14.17177620643735,8.67095649364152
MICAL2,37.5958988606786,199.631728128877,7.080295423931246,0.18832627064375096
MICALCL,0.001,0.65805236332354,1.5196359070111522e-06,0.0015196359070111522
PARVA,2.1937696340597004,0.48979915563748916,9.82571152263145,4.478916733134094
TEAD1,21.6494675223787,61.452125072327,7.627066492019394,0.3522981100636965
RASSF10,3.04201339381794,8.30880509525901,1.1137396270671904,0.3661192384394367
ARNTL,107.690121281442,544.10940014346,21.314026588318413,0.19791997942518252
BTBD10,65.6674958185698,183.335480051425,23.52092462338615,0.35818214674077425
PTH,0.0849863194273673,0.0276857623487061,0.2608804626305716,3.0696759712430004
FAR1,68.6346522529072,190.09563297676,24.78076648111851,0.361053282382863
SPON1,0.22463628665921398,9.999999999999999e-05,504.61461284040564,2246.36286659214
RRAS2,15.4198218569379,22.9964147126521,10.339477221589837,0.6705315610982727
COPB1,48.5662847875165,127.656147351944,18.47685416636724,0.3804461108607702
PSMA1,170.230254695303,1140.43466828151,25.409907660290962,0.14926787077756792
PDE3B,112.059217482563,589.2689700715761,21.309909159613607,0.1901664998056009
CYP2R1,50.3347302324468,136.16644141324798,18.60653066407223,0.3696559130871845
CALCB,16.6078959766566,18.9056681047655,14.589392305153222,0.8784612045775994
CALCA,0.786953784481051,0.248525543081515,2.4918817246319134,3.1664905535401426
INSC,3.93301620174894,4.30802207564754,3.5906539408562725,0.912951728818095
SOX6,80.3255711733664,351.572728410246,18.35238305742122,0.22847497738685651
C11orf58,62.20604464994621,325.30729981372104,11.895189542954999,0.19122240627728587
PLEKHA7,23.4094685584637,77.9224401822666,7.032675271820014,0.3004201165121003
RPS13,57.4134370417277,195.43382942570196,16.866592455517452,0.29377430310014235
PIK3C2A,60.4316812945941,174.776398950424,20.89520167495438,0.3457656849408814
NUCB2,59.56552768520601,174.668988413137,20.31300530592751,0.3410194804833829
NCR3LG1,56.266228568242305,156.583847954622,20.218486891516168,0.3593360956651688
KCNJ11,24.578699401123103,61.441911910949514,9.832253676062948,0.4000314872484128
ABCC8,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
USH1C,0.24242983591362402,0.037277665327687,1.5766069260097988,6.503353516980197
OTOG,0.0009999999999999998,1.3831441684042698,7.229904321208232e-07,0.0007229904321208234
MYOD1,0.0009999999999999998,0.25723899782462595,3.8874354528536725e-06,0.0038874354528536732
KCNC1,0.9567577776930599,0.535017417545548,1.7109451303017302,1.788274075416634
SERGEF,49.8829819503841,113.695536478047,21.885748247846156,0.43874177910243467
TPH1,0.0345791471340301,0.0014714805831869,0.8125947635185533,23.49956059844116
SAAL1,30.654402767744504,66.85821305702422,14.055003358310316,0.45849868499475116
MRGPRX3,0.0105951620863471,0.007184622340014502,0.015624684823133023,1.4746999334032798
MRGPRX4,0.0077156316830334,9.999999999999999e-05,0.5953097226822882,77.156316830334
SAA4,1.42533997315474,6.18256967344263,0.3286002659702347,0.23054167578204912
SAA2-SAA4,0.5739069332783141,0.015836181988399804,20.79852127906753,36.24023351706288
SAA2,0.5739069332783141,0.015836181988399804,20.79852127906753,36.24023351706288
SAA1,0.001,0.296253327220506,3.3754895156187875e-06,0.0033754895156187874
HPS5,59.922491940557094,156.69024254058,22.915945384641304,0.38242644193392095
GTF2H1,60.3138186918366,154.585486608783,23.5323302658935,0.39016482087012294
LDHA,79.23191301332169,290.46592923570694,21.612503938995054,0.27277523812104887
LDHC,2.59629068203027,9.999999999999999e-05,67407.25305597203,25962.906820302698
LDHAL6A,1.06597618965035,0.00010000000000000002,11363.052369014787,10659.761896503498
TSG101,69.8217485174352,245.39658806868803,19.866113886911094,0.28452615852137136
UEVLD,56.484767170282,146.73331765409904,21.74372510135798,0.3849484770966336
SPTY2D1,54.9820871918059,136.59574773637402,22.1312153713724,0.40251682869308497
TMEM86A,34.62142925361831,54.5070407992017,21.990615267098715,0.63517352521778
IGSF22,15.9464460332398,24.5951139111239,10.339010504684804,0.6483582914420871
PTPN5,0.7853116692633111,0.5188020577855591,1.1887277789789337,1.5137019167104204
MRGPRX1,0.001,0.268743314305578,3.7210228004516504e-06,0.0037210228004516503
MRGPRX2,0.10108001511249301,0.20227509883183104,0.05051125676935766,0.4997155640820112
ZDHHC13,49.14580579535,112.32625530833499,21.502632849677425,0.4375273230683691
CSRP3,0.001,0.021674956235911102,4.6136194653219114e-05,0.046136194653219116
E2F8,40.309654515356,93.03396094203262,17.465323745162046,0.43327892424651304
NAV2,37.9587205547978,122.72161277971398,11.74091860040651,0.309307543268144
DBX1,0.145437387411682,0.021893581401634197,0.9661294453888127,6.6429235465708745
HTATIP2,71.9380111914255,395.04000086217,13.10013528473855,0.18210310610171543
PRMT3,53.4214508066201,138.961220008642,20.537034764854905,0.384434238583238
SLC6A5,1.7486751586325398,0.60866111545998,5.023920097323181,2.8729864849523428
NELL1,0.001,0.14228719759378497,7.028039183503318e-06,0.007028039183503318
ANO5,19.477901478862098,33.0938970173587,11.464006364111732,0.5885647576846385
SLC17A6,0.0009999999999999998,0.20915462461432796,4.781151752412629e-06,0.00478115175241263
FANCF,60.5098787677439,147.93653284559,24.75010978058225,0.4090259356754129
GAS2,7.451291962235381,0.19813671359680302,280.2194045645534,37.606821204263724
SVIP,41.7260122999397,81.92028782350391,21.2531004066515,0.5093489465007471
CCDC179,0.0114269546791106,0.181022496756642,0.0007213208058553454,0.06312450045627452
LUZP2,0.001,0.0400441824155174,2.4972416457989487e-05,0.024972416457989487
ANO3,0.101825400759977,0.05386593018815349,0.1924855322039942,1.8903488792322205
MUC15,0.010772400687111699,0.28061556644075697,0.00041353592046071945,0.03838846441680187
SLC5A12,0.669693198812911,0.0377136838693365,11.891943043541225,17.757300006362197
FIBIN,1.5049049525845901,0.029915396652262304,75.7047931752013,50.30536516288458
BBOX1,0.748111583256358,0.0066641547418814,83.98228472772982,112.25903542647237
CCDC34,23.8160318903516,34.0949728165086,16.635982614058797,0.698520336664413
LGR4,48.5634446867817,135.692047128643,17.380592376281378,0.3578945539876856
LIN7C,72.0741894103877,217.62711435380697,23.869676324978442,0.33118202952051823
BDNF,94.3497463864265,899.710049730144,9.89415939707798,0.10486683617097024
